serial_nbr,batchID
S002B026225,B026225
S006B019441,B019441
S007B040804,B040804
S004B002386,B002386
S005B000678,B000678
S002B026256,B026256
S005B006726,B006726
S000B016600,B016600
S007B034581,B034581
S009B010205,B010205
S005B031444,B031444
S007B013701,B013701
S009B024780,B024780
S005B046629,B046629
S000B028504,B028504
S006B010531,B010531
S002B019397,B019397
S000B034548,B034548
S000B028533,B028533
S006B044497,B044497
S004B008361,B008361
S007B006674,B006674
S001B038310,B038310
S008B021582,B021582
S001B042737,B042737
S001B044069,B044069
S004B032296,B032296
S001B028507,B028507
S008B042298,B042298
S008B022425,B022425
S001B044559,B044559
S008B022707,B022707
S006B025182,B025182
S005B000628,B000628
S008B049829,B049829
S002B020590,B020590
S009B017440,B017440
S000B049370,B049370
S007B026457,B026457
S004B010802,B010802
S008B028724,B028724
S001B037714,B037714
S003B029857,B029857
S001B006920,B006920
S005B012319,B012319
S002B026312,B026312
S000B011544,B011544
S007B009440,B009440
S008B043146,B043146
S006B003119,B003119
S007B036302,B036302
S003B018301,B018301
S002B031588,B031588
S001B010468,B010468
S002B021304,B021304
S000B000943,B000943
S001B015017,B015017
S003B041243,B041243
S007B014227,B014227
S006B043702,B043702
S005B039029,B039029
S009B024476,B024476
S005B010852,B010852
S001B040721,B040721
S000B032884,B032884
S001B014909,B014909
S004B008934,B008934
S008B049619,B049619
S000B014789,B014789
S004B045905,B045905
S004B019441,B019441
S006B041304,B041304
S009B047332,B047332
S001B049383,B049383
S008B002048,B002048
S007B036574,B036574
S003B006367,B006367
S007B031017,B031017
S002B024774,B024774
S007B046958,B046958
S005B037771,B037771
S000B036392,B036392
S007B003997,B003997
S003B016540,B016540
S005B018035,B018035
S003B037156,B037156
S000B023283,B023283
S003B020611,B020611
S008B028713,B028713
S006B006968,B006968
S008B034471,B034471
S007B001619,B001619
S001B009803,B009803
S009B042876,B042876
S002B040353,B040353
S005B011351,B011351
S004B003581,B003581
S007B006182,B006182
S004B005903,B005903
S002B038624,B038624
S002B013217,B013217
S002B039944,B039944
S005B040613,B040613
S007B003161,B003161
S008B023259,B023259
S004B017614,B017614
S005B007722,B007722
S009B013901,B013901
S009B005041,B005041
S008B028420,B028420
S007B011052,B011052
S007B025192,B025192
S009B020583,B020583
S006B014196,B014196
S001B038189,B038189
S000B006240,B006240
S003B007665,B007665
S001B024453,B024453
S005B024476,B024476
S009B035284,B035284
S006B020748,B020748
S002B001394,B001394
S009B023722,B023722
S007B024911,B024911
S007B010850,B010850
S000B002789,B002789
S009B010006,B010006
S002B025937,B025937
S001B026274,B026274
S005B026256,B026256
S008B019890,B019890
S004B026354,B026354
S001B017713,B017713
S002B002687,B002687
S004B049749,B049749
S007B029701,B029701
S009B023630,B023630
S008B035844,B035844
S003B034088,B034088
S006B009436,B009436
S000B007875,B007875
S001B039005,B039005
S008B038707,B038707
S000B033540,B033540
S002B005524,B005524
S001B007049,B007049
S009B038624,B038624
S002B012490,B012490
S004B029787,B029787
S009B048907,B048907
S007B015946,B015946
S002B023195,B023195
S009B047288,B047288
S002B050270,B050270
S003B019436,B019436
S008B033448,B033448
S002B006943,B006943
S006B011851,B011851
S004B011962,B011962
S003B039677,B039677
S001B033356,B033356
S003B013529,B013529
S002B031414,B031414
S003B005649,B005649
S009B015803,B015803
S001B039658,B039658
S004B045328,B045328
S007B039579,B039579
S003B022382,B022382
S004B026388,B026388
S007B039476,B039476
S005B031106,B031106
S008B035578,B035578
S004B025982,B025982
S005B024181,B024181
S007B035000,B035000
S006B015256,B015256
S003B003354,B003354
S001B025510,B025510
S006B034544,B034544
S004B034805,B034805
S008B042845,B042845
S005B012462,B012462
S009B022759,B022759
S009B022425,B022425
S000B028863,B028863
S007B020279,B020279
S007B014909,B014909
S001B047182,B047182
S003B031747,B031747
S005B047746,B047746
S000B010343,B010343
S005B015043,B015043
S002B025831,B025831
S002B011436,B011436
S009B011308,B011308
S004B045176,B045176
S006B010872,B010872
S003B036944,B036944
S000B038034,B038034
S004B010768,B010768
S001B031106,B031106
S004B008331,B008331
S000B024774,B024774
S007B021774,B021774
S009B025182,B025182
S009B039672,B039672
S006B031414,B031414
S007B032897,B032897
S002B012817,B012817
S008B050231,B050231
S006B043979,B043979
S002B010737,B010737
S002B047639,B047639
S004B022560,B022560
S005B027643,B027643
S007B001566,B001566
S008B019282,B019282
S007B040014,B040014
S003B029773,B029773
S008B035000,B035000
S009B017261,B017261
S004B007597,B007597
S000B046842,B046842
S008B007109,B007109
S002B022621,B022621
S005B014915,B014915
S000B038046,B038046
S003B034581,B034581
S005B011346,B011346
S009B044305,B044305
S008B034583,B034583
S005B038173,B038173
S003B022174,B022174
S001B028210,B028210
S004B049383,B049383
S002B028464,B028464
S006B010927,B010927
S008B024011,B024011
S005B034604,B034604
S008B013763,B013763
S006B020638,B020638
S003B043168,B043168
S005B008883,B008883
S006B045096,B045096
S006B035986,B035986
S004B018168,B018168
S007B021126,B021126
S002B012938,B012938
S002B021782,B021782
S001B012177,B012177
S003B049914,B049914
S005B000804,B000804
S009B037569,B037569
S009B036060,B036060
S008B004597,B004597
S000B011815,B011815
S001B026325,B026325
S000B034322,B034322
S007B022621,B022621
S009B029396,B029396
S008B040764,B040764
S009B025732,B025732
S004B003165,B003165
S004B039543,B039543
S007B004879,B004879
S000B017620,B017620
S009B007873,B007873
S002B016707,B016707
S009B028148,B028148
S006B010006,B010006
S000B000738,B000738
S006B020300,B020300
S008B027522,B027522
S001B002354,B002354
S000B021554,B021554
S005B007870,B007870
S009B049067,B049067
S004B020436,B020436
S009B039527,B039527
S009B011400,B011400
S006B009421,B009421
S005B016111,B016111
S007B018483,B018483
S005B015946,B015946
S008B048936,B048936
S001B042066,B042066
S005B035844,B035844
S005B040214,B040214
S004B003161,B003161
S001B037280,B037280
S001B024921,B024921
S007B003119,B003119
S007B025878,B025878
S001B031583,B031583
S001B047913,B047913
S006B038342,B038342
S004B006752,B006752
S005B040833,B040833
S006B048907,B048907
S009B005346,B005346
S006B032729,B032729
S003B012817,B012817
S002B011657,B011657
S004B027765,B027765
S008B008472,B008472
S009B019126,B019126
S007B030324,B030324
S001B047239,B047239
S008B019979,B019979
S008B013150,B013150
S006B006714,B006714
S004B011132,B011132
S006B006611,B006611
S006B008361,B008361
S003B008153,B008153
S009B036944,B036944
S000B020108,B020108
S001B019340,B019340
S002B042214,B042214
S006B049834,B049834
S003B023179,B023179
S004B029955,B029955
S002B044101,B044101
S003B026967,B026967
S000B039519,B039519
S008B033698,B033698
S002B019413,B019413
S004B002461,B002461
S006B047839,B047839
S002B008430,B008430
S004B031833,B031833
S006B017329,B017329
S005B008909,B008909
S001B044334,B044334
S000B011238,B011238
S006B033771,B033771
S007B040759,B040759
S000B042682,B042682
S009B003321,B003321
S009B036699,B036699
S004B041312,B041312
S003B037388,B037388
S004B033298,B033298
S003B007428,B007428
S000B028962,B028962
S002B020321,B020321
S005B046941,B046941
S005B011711,B011711
S002B010762,B010762
S008B047055,B047055
S004B010885,B010885
S001B032038,B032038
S009B016600,B016600
S000B014176,B014176
S006B026158,B026158
S008B030927,B030927
S003B044827,B044827
S005B029122,B029122
S001B015660,B015660
S001B005118,B005118
S004B044758,B044758
S007B005886,B005886
S002B032668,B032668
S000B034144,B034144
S008B049914,B049914
S000B037332,B037332
S005B019425,B019425
S009B045849,B045849
S005B033013,B033013
S007B006683,B006683
S009B016750,B016750
S006B021782,B021782
S009B035302,B035302
S008B015641,B015641
S005B042085,B042085
S001B026787,B026787
S001B000009,B000009
S000B049989,B049989
S003B034664,B034664
S009B007145,B007145
S007B015641,B015641
S003B039846,B039846
S001B034088,B034088
S008B016181,B016181
S001B016111,B016111
S000B018822,B018822
S007B014262,B014262
S009B050345,B050345
S009B022257,B022257
S001B025442,B025442
S007B032729,B032729
S000B045190,B045190
S008B019678,B019678
S005B018117,B018117
S006B046733,B046733
S001B006240,B006240
S008B012446,B012446
S007B033571,B033571
S009B013659,B013659
S002B001171,B001171
S006B033710,B033710
S006B005118,B005118
S006B030432,B030432
S002B046501,B046501
S006B009869,B009869
S007B023941,B023941
S009B012916,B012916
S003B030722,B030722
S007B000156,B000156
S002B035425,B035425
S006B016963,B016963
S004B031130,B031130
S005B045905,B045905
S008B042699,B042699
S008B025375,B025375
S001B000362,B000362
S000B026967,B026967
S007B031606,B031606
S000B049292,B049292
S009B037070,B037070
S002B015564,B015564
S005B047336,B047336
S002B037481,B037481
S005B045147,B045147
S002B031744,B031744
S007B018635,B018635
S009B026081,B026081
S009B005591,B005591
S002B046888,B046888
S004B000566,B000566
S002B026896,B026896
S007B046505,B046505
S002B022350,B022350
S007B043393,B043393
S001B034322,B034322
S001B006049,B006049
S003B032203,B032203
S004B023185,B023185
S003B046633,B046633
S006B022688,B022688
S003B029062,B029062
S000B007416,B007416
S001B047303,B047303
S009B042605,B042605
S005B032897,B032897
S005B004781,B004781
S004B029857,B029857
S002B038173,B038173
S003B006388,B006388
S002B013642,B013642
S000B005499,B005499
S008B040414,B040414
S000B048124,B048124
S004B000232,B000232
S009B035502,B035502
S009B002781,B002781
S006B017530,B017530
S001B018580,B018580
S000B047263,B047263
S000B004787,B004787
S008B013929,B013929
S002B040778,B040778
S000B047219,B047219
S007B039328,B039328
S001B011749,B011749
S008B029062,B029062
S001B023701,B023701
S002B008605,B008605
S002B031958,B031958
S001B007597,B007597
S005B028508,B028508
S006B048768,B048768
S000B009376,B009376
S001B028464,B028464
S005B008902,B008902
S009B038542,B038542
S009B042561,B042561
S008B036849,B036849
S003B006670,B006670
S006B036724,B036724
S008B033274,B033274
S007B017620,B017620
S006B043229,B043229
S002B014196,B014196
S007B003279,B003279
S008B034830,B034830
S000B048699,B048699
S001B043275,B043275
S005B039752,B039752
S004B005499,B005499
S007B041285,B041285
S007B008370,B008370
S003B017152,B017152
S005B014789,B014789
S007B005320,B005320
S004B029207,B029207
S005B005146,B005146
S008B048658,B048658
S000B043792,B043792
S001B005659,B005659
S009B006670,B006670
S007B021782,B021782
S006B038143,B038143
S000B027575,B027575
S000B037668,B037668
S007B007612,B007612
S009B030109,B030109
S000B035415,B035415
S008B014083,B014083
S007B039371,B039371
S008B049913,B049913
S008B033004,B033004
S000B000142,B000142
S005B022174,B022174
S002B014147,B014147
S006B017265,B017265
S005B049829,B049829
S009B025239,B025239
S005B013473,B013473
S007B014331,B014331
S000B033599,B033599
S001B042894,B042894
S000B048058,B048058
S009B001965,B001965
S008B045501,B045501
S008B029258,B029258
S005B046435,B046435
S008B002128,B002128
S004B015991,B015991
S004B042319,B042319
S006B028835,B028835
S001B002939,B002939
S007B010179,B010179
S006B042319,B042319
S002B040272,B040272
S009B000678,B000678
S006B027591,B027591
S007B027240,B027240
S001B031537,B031537
S009B043601,B043601
S006B041628,B041628
S001B018381,B018381
S006B031293,B031293
S007B009681,B009681
S009B031089,B031089
S003B031744,B031744
S007B044305,B044305
S002B049913,B049913
S000B001388,B001388
S007B011626,B011626
S006B028508,B028508
S003B037988,B037988
S008B031788,B031788
S002B021914,B021914
S000B042487,B042487
S008B005658,B005658
S002B034955,B034955
S008B047913,B047913
S003B005484,B005484
S003B043711,B043711
S004B038253,B038253
S006B029261,B029261
S002B011493,B011493
S005B021416,B021416
S005B018954,B018954
S002B024911,B024911
S005B014657,B014657
S004B021126,B021126
S001B024638,B024638
S001B033710,B033710
S000B049555,B049555
S002B025406,B025406
S002B008070,B008070
S007B048160,B048160
S006B018266,B018266
S007B013829,B013829
S003B027240,B027240
S003B049864,B049864
S005B005774,B005774
S008B019322,B019322
S005B006970,B006970
S002B024283,B024283
S003B001033,B001033
S003B015298,B015298
S007B047430,B047430
S001B005146,B005146
S000B042289,B042289
S005B008692,B008692
S009B040955,B040955
S006B007241,B007241
S008B011626,B011626
S003B047176,B047176
S006B014330,B014330
S009B046781,B046781
S004B019648,B019648
S002B049834,B049834
S000B016499,B016499
S003B035922,B035922
S007B046642,B046642
S006B034545,B034545
S000B036358,B036358
S006B027650,B027650
S005B033619,B033619
S008B030474,B030474
S000B049749,B049749
S003B050002,B050002
S006B036809,B036809
S009B021188,B021188
S003B005606,B005606
S006B043275,B043275
S002B037941,B037941
S002B043601,B043601
S005B029738,B029738
S001B031241,B031241
S007B049674,B049674
S007B023964,B023964
S006B049067,B049067
S002B046540,B046540
S008B026429,B026429
S006B027462,B027462
S009B032514,B032514
S006B021823,B021823
S002B043249,B043249
S004B019960,B019960
S008B007613,B007613
S003B006597,B006597
S007B007352,B007352
S005B009262,B009262
S002B003165,B003165
S007B002221,B002221
S002B046789,B046789
S008B011815,B011815
S003B023630,B023630
S001B008734,B008734
S004B012099,B012099
S003B012805,B012805
S007B014485,B014485
S001B015224,B015224
S006B016826,B016826
S009B007875,B007875
S004B034313,B034313
S003B047235,B047235
S002B049292,B049292
S003B009251,B009251
S005B044501,B044501
S008B003367,B003367
S007B015153,B015153
S004B036884,B036884
S007B007045,B007045
S006B009803,B009803
S001B001171,B001171
S008B040026,B040026
S001B006269,B006269
S004B043346,B043346
S006B033571,B033571
S009B038603,B038603
S003B028934,B028934
S007B033448,B033448
S009B003890,B003890
S008B043702,B043702
S000B012546,B012546
S002B022852,B022852
S006B040416,B040416
S004B033078,B033078
S008B003382,B003382
S009B026882,B026882
S009B036367,B036367
S001B041694,B041694
S004B035296,B035296
S005B035000,B035000
S005B015991,B015991
S004B048965,B048965
S000B025438,B025438
S001B016574,B016574
S003B027274,B027274
S005B035330,B035330
S004B010850,B010850
S001B048330,B048330
S006B037988,B037988
S006B012540,B012540
S002B013132,B013132
S001B045861,B045861
S000B020987,B020987
S004B041215,B041215
S002B035502,B035502
S004B025459,B025459
S002B049674,B049674
S006B016238,B016238
S004B030722,B030722
S005B010426,B010426
S000B003421,B003421
S007B042442,B042442
S000B030324,B030324
S002B019648,B019648
S009B015226,B015226
S000B027557,B027557
S001B008973,B008973
S005B025545,B025545
S002B009204,B009204
S004B025082,B025082
S005B039328,B039328
S005B001213,B001213
S001B008025,B008025
S005B038759,B038759
S000B005606,B005606
S008B032403,B032403
S008B050233,B050233
S009B044594,B044594
S001B047430,B047430
S009B020968,B020968
S005B032488,B032488
S006B022323,B022323
S008B010051,B010051
S004B005192,B005192
S003B024690,B024690
S002B034500,B034500
S000B000321,B000321
S005B002556,B002556
S006B013671,B013671
S004B037070,B037070
S000B007109,B007109
S000B041542,B041542
S005B016152,B016152
S006B016927,B016927
S000B041694,B041694
S002B048090,B048090
S007B040764,B040764
S004B039817,B039817
S001B022560,B022560
S006B045524,B045524
S002B000595,B000595
S005B032111,B032111
S009B029787,B029787
S006B032010,B032010
S005B043146,B043146
S005B040510,B040510
S007B002556,B002556
S003B013901,B013901
S006B001697,B001697
S000B003581,B003581
S005B028610,B028610
S005B008374,B008374
S002B037668,B037668
S000B023195,B023195
S004B036366,B036366
S002B030295,B030295
S004B001245,B001245
S007B032789,B032789
S006B008419,B008419
S007B046781,B046781
S004B007244,B007244
S001B048387,B048387
S007B040918,B040918
S007B020829,B020829
S001B026882,B026882
S002B020583,B020583
S007B009288,B009288
S004B009162,B009162
S002B048059,B048059
S004B007724,B007724
S000B040251,B040251
S007B015646,B015646
S009B024911,B024911
S002B049226,B049226
S007B027810,B027810
S002B021536,B021536
S009B025277,B025277
S008B017454,B017454
S002B039903,B039903
S000B036533,B036533
S004B001586,B001586
S008B029537,B029537
S002B009288,B009288
S005B045354,B045354
S006B031519,B031519
S008B009751,B009751
S004B028874,B028874
S007B035675,B035675
S003B036892,B036892
S002B018691,B018691
S009B012177,B012177
S002B046427,B046427
S008B013114,B013114
S002B034821,B034821
S001B025406,B025406
S006B034551,B034551
S007B010051,B010051
S001B034581,B034581
S004B039278,B039278
S008B038668,B038668
S008B016716,B016716
S007B003356,B003356
S009B025192,B025192
S003B017963,B017963
S006B011843,B011843
S001B044492,B044492
S001B018822,B018822
S005B033000,B033000
S006B008025,B008025
S006B040660,B040660
S000B003382,B003382
S008B011996,B011996
S006B048508,B048508
S005B034255,B034255
S004B007762,B007762
S001B000918,B000918
S006B036358,B036358
S007B035425,B035425
S009B020272,B020272
S001B021542,B021542
S005B004989,B004989
S004B026539,B026539
S001B031833,B031833
S002B005592,B005592
S000B037200,B037200
S006B048386,B048386
S001B035557,B035557
S008B028764,B028764
S002B017614,B017614
S002B016647,B016647
S004B016156,B016156
S008B033012,B033012
S004B010762,B010762
S004B050231,B050231
S007B022508,B022508
S001B008153,B008153
S004B047394,B047394
S006B036292,B036292
S008B046958,B046958
S007B011132,B011132
S006B015377,B015377
S003B027083,B027083
S006B022398,B022398
S003B007870,B007870
S006B029857,B029857
S002B010371,B010371
S000B018989,B018989
S006B014485,B014485
S001B030733,B030733
S002B012075,B012075
S004B008949,B008949
S007B044914,B044914
S003B014009,B014009
S007B046752,B046752
S004B016289,B016289
S002B006197,B006197
S006B029200,B029200
S002B046941,B046941
S009B031444,B031444
S000B023134,B023134
S007B011136,B011136
